Name,Year,Date,Tm,Opp,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
Ronald Acuna Jr.,2023,18/08/2023,ATL,SFG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.334,0.42,0.569,0.989,1,0.54,-0.009,0.05,0,-1.2,5,6.2,RF
Ronald Acuna Jr.,2023,19/08/2023,ATL,SFG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.333,0.418,0.573,0.991,1,1.17,0.057,0.1,0,0.31,14,18.7,RF
Ronald Acuna Jr.,2023,20/08/2023,ATL,SFG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.331,0.417,0.569,0.986,1,2.07,0.199,0.15,0.0001,-0.17,9,12.2,RF
Ronald Acuna Jr.,2023,21/08/2023,ATL,NYM,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.332,0.417,0.567,0.985,1,0.85,0.024,0.07,0,-0.31,8,9.2,RF
Ronald Acuna Jr.,2023,22/08/2023,ATL,NYM,5,4,0,2,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0.333,0.419,0.569,0.988,1,0.79,0.068,0.09,0.0001,1.02,20,24,RF
Ronald Acuna Jr.,2023,23/08/2023,ATL,NYM,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.335,0.419,0.568,0.988,1,0.65,-0.034,0.05,0,-0.68,6,6,RF
Ronald Acuna Jr.,2023,25/08/2023,ATL,SFG,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.418,0.57,0.988,1,0.49,0.013,0.03,0,0.36,10,12.2,RF
Ronald Acuna Jr.,2023,26/08/2023,ATL,SFG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.333,0.416,0.566,0.982,1,0.81,0.008,0.06,0,-0.26,10,12.2,RF
Ronald Acuna Jr.,2023,27/08/2023,ATL,SFG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.413,0.562,0.975,1,0.96,-0.203,0.08,-0.0001,-2.01,0,0,RF
Ronald Acuna Jr.,2023,28/08/2023,ATL,COL,6,5,4,4,1,0,1,5,1,0,0,0,0,0,0,0,2,0,0.335,0.418,0.572,0.989,1,0.89,0.299,0.09,0.0002,5.1,51,69.3,RF
Ronald Acuna Jr.,2023,29/08/2023,ATL,COL,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.417,0.57,0.988,1,1.25,-0.096,0.09,0,-1.13,6,6,RF
Ronald Acuna Jr.,2023,30/08/2023,ATL,COL,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.416,0.567,0.982,1,0.47,-0.061,0.04,0,-0.89,3,3,RF
Ronald Acuna Jr.,2023,31/08/2023,ATL,LAD,5,4,1,3,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0.337,0.419,0.574,0.992,1,0.97,0.302,0.07,0.0001,3.62,33,44.2,RF
Ronald Acuna Jr.,2023,01/09/2023,ATL,LAD,5,4,2,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.338,0.42,0.58,1.001,1,0.6,0.176,0.04,0.0001,0.5,28,36.9,RF
Ronald Acuna Jr.,2023,02/09/2023,ATL,LAD,5,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.337,0.419,0.582,1.001,1,0.72,0.049,0.02,0,0.28,14,18.7,RF
Ronald Acuna Jr.,2023,03/09/2023,ATL,LAD,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.335,0.416,0.578,0.994,1,1.18,-0.131,0.02,0,-0.81,0,0,RF
Ronald Acuna Jr.,2023,05/09/2023,ATL,STL,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.332,0.413,0.573,0.986,1,0.82,-0.108,0.02,0,-1.15,2,3.5,RF
Ronald Acuna Jr.,2023,06/09/2023,ATL,STL,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.33,0.411,0.57,0.981,1,0.98,-0.214,0.02,0,-1.53,3,3,RF
Ronald Acuna Jr.,2023,07/09/2023,ATL,STL,5,5,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.331,0.411,0.579,0.99,1,0.71,0.108,0.02,0,1.3,28,37.4,RF
Ronald Acuna Jr.,2023,08/09/2023,ATL,PIT,5,4,2,3,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0.334,0.414,0.585,0.999,1,0.47,0.115,0.01,0,3.05,26,34.4,RF
Ronald Acuna Jr.,2023,09/09/2023,ATL,PIT,5,3,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0.336,0.417,0.586,1.002,1,0.94,0.123,0.02,0,1.13,19,24.7,RF
Ronald Acuna Jr.,2023,10/09/2023,ATL,PIT,4,3,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.336,0.417,0.584,1.002,1,1.59,0.421,0.07,0.0001,1.81,11,16.2,RF
Ronald Acuna Jr.,2023,11/09/2023,ATL,PHI,6,5,1,2,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0.336,0.418,0.588,1.006,1,0.91,0.131,0.02,0,1.53,26,34.2,RF
Ronald Acuna Jr.,2023,11/09/2023,ATL,PHI,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.334,0.416,0.584,1,1,0.97,0.054,0.02,0,0.73,4,6.2,DH
Ronald Acuna Jr.,2023,12/09/2023,ATL,PHI,5,5,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.333,0.415,0.586,1.001,1,0.81,0.146,0.02,0,0.77,16,22.2,RF
Ronald Acuna Jr.,2023,13/09/2023,ATL,PHI,5,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.335,0.416,0.586,1.002,1,0.44,0.007,0.01,0,0.31,16,18.2,RF
Ronald Acuna Jr.,2023,15/09/2023,ATL,MIA,5,3,2,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.337,0.418,0.586,1.004,1,1.29,0.056,0.01,0,0.62,14,18.9,RF
Ronald Acuna Jr.,2023,18/09/2023,ATL,PHI,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0.417,0.586,1.002,1,0.41,-0.025,0.01,0,-0.12,5,6,RF
Ronald Acuna Jr.,2023,19/09/2023,ATL,PHI,5,5,3,3,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.338,0.418,0.596,1.014,1,0.48,0.123,0.02,0,2.26,38,49.6,RF
Ronald Acuna Jr.,2023,20/09/2023,ATL,PHI,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.337,0.416,0.592,1.009,1,1.7,-0.164,0.09,-0.0001,-0.65,5,6.2,RF
Ronald Acuna Jr.,2023,21/09/2023,ATL,WSN,6,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.335,0.414,0.592,1.006,1,0.49,0.057,0.02,0,-0.85,15,18.2,RF
Ronald Acuna Jr.,2023,22/09/2023,ATL,WSN,5,4,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.337,0.415,0.597,1.013,1,0.66,0.154,0.02,0,1.67,25,34.1,RF
Ronald Acuna Jr.,2023,24/09/2023,ATL,WSN,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.336,0.415,0.595,1.01,1,1.05,-0.053,0.01,0,-0.27,3,3,DH
Ronald Acuna Jr.,2023,26/09/2023,ATL,CHC,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.335,0.414,0.598,1.011,1,0.86,0.135,0.01,0,1.04,16,22.2,RF
Ronald Acuna Jr.,2023,27/09/2023,ATL,CHC,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.336,0.414,0.596,1.01,1,2.37,0.332,0.02,0,0.56,22,27.9,RF
Ronald Acuna Jr.,2023,28/09/2023,ATL,CHC,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.336,0.414,0.595,1.009,1,0.54,0.037,0,0,0.43,7,9.5,RF
Ronald Acuna Jr.,2023,29/09/2023,ATL,WSN,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.336,0.414,0.595,1.009,1,1.03,0.059,0,0,0.52,17,21.7,RF
Ronald Acuna Jr.,2023,30/09/2023,ATL,WSN,5,3,2,2,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0.338,0.417,0.597,1.013,1,0.92,0.143,0,0,1.65,21,27.4,RF
Ronald Acuna Jr.,2023,01/10/2023,ATL,WSN,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.337,0.416,0.596,1.012,1,0.73,-0.019,0,0,-0.26,0,0,RF
Ronald Acuna Jr.,2022,28/04/2022,ATL,CHC,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,1,0.9,-0.057,0.69,-0.0003,-0.93,13,15,RF
Ronald Acuna Jr.,2022,30/04/2022,ATL,TEX,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.222,0.222,0.222,0.444,1,1.41,-0.024,1.14,-0.0001,0.05,5,6.5,DH
Ronald Acuna Jr.,2022,01/05/2022,ATL,TEX,5,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0.154,0.214,0.154,0.368,1,0.77,-0.054,0.59,-0.0003,-0.73,2,3,DH
Ronald Acuna Jr.,2022,02/05/2022,ATL,NYM,5,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.176,0.263,0.176,0.44,1,0.61,0.008,0.49,0,-0.1,5,6,RF
Ronald Acuna Jr.,2022,03/05/2022,ATL,NYM,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.304,0.25,0.554,1,0.92,0.054,0.78,0.0003,0.55,7,9,RF
Ronald Acuna Jr.,2022,04/05/2022,ATL,NYM,5,5,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.2,0.286,0.24,0.526,1,0.9,-0.094,0.69,-0.0004,0.2,5,6.5,DH
Ronald Acuna Jr.,2022,06/05/2022,ATL,MIL,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.207,0.281,0.345,0.626,1,0.71,0.075,0.57,0.0004,0.5,14,18.7,RF
Ronald Acuna Jr.,2022,07/05/2022,ATL,MIL,4,3,1,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.25,0.333,0.469,0.802,1,0.66,0.197,0.47,0.0009,1.44,24,30.7,RF
Ronald Acuna Jr.,2022,08/05/2022,ATL,MIL,5,4,1,2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.278,0.366,0.5,0.866,1,0.86,0.075,0.67,0.0004,0.92,19,24.7,DH
Ronald Acuna Jr.,2022,10/05/2022,ATL,BOS,5,3,1,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0.282,0.391,0.487,0.878,1,0.77,0.131,0.59,0.0006,0.79,14,18.2,RF
Ronald Acuna Jr.,2022,17/05/2022,ATL,MIL,5,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0.286,0.412,0.476,0.888,1,1.08,0.241,0.77,0.001,2.37,14,18.2,DH
Ronald Acuna Jr.,2022,18/05/2022,ATL,MIL,5,4,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0.261,0.393,0.435,0.828,1,0.66,-0.057,0.52,-0.0003,-0.66,6,9.4,RF
Ronald Acuna Jr.,2022,20/05/2022,ATL,MIA,5,4,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.28,0.41,0.46,0.87,1,0.4,0.084,0.3,0.0004,1.19,17,21.2,DH
Ronald Acuna Jr.,2022,21/05/2022,ATL,MIA,5,3,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0.283,0.424,0.453,0.877,1,0.83,0.023,0.65,0.0001,0.2,14,18.2,DH
Ronald Acuna Jr.,2022,22/05/2022,ATL,MIA,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.298,0.429,0.474,0.902,1,1.28,0.073,1.06,0.0004,0.49,8,9,DH
Ronald Acuna Jr.,2022,23/05/2022,ATL,PHI,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.274,0.4,0.435,0.835,1,0.45,-0.062,0.35,-0.0003,-1.34,0,0,RF
Ronald Acuna Jr.,2022,24/05/2022,ATL,PHI,5,3,1,2,0,0,0,3,0,0,1,0,0,2,1,0,0,0,0.292,0.4,0.446,0.846,1,2.02,0.336,1.41,0.0014,1.45,14,19.7,RF
Ronald Acuna Jr.,2022,27/05/2022,ATL,MIA,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.303,0.407,0.47,0.877,9,1.83,0.259,1.41,0.0012,1.09,9,12.7,PH RF
Ronald Acuna Jr.,2022,28/05/2022,ATL,MIA,4,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0.304,0.412,0.464,0.876,1,1.25,0.085,1.02,0.0004,0.38,10,12,DH
Ronald Acuna Jr.,2022,29/05/2022,ATL,MIA,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.288,0.393,0.438,0.832,1,0.56,-0.06,0.41,-0.0003,-0.93,0,0,RF
Ronald Acuna Jr.,2022,30/05/2022,ATL,ARI,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.286,0.394,0.429,0.822,1,0.93,0.1,0.72,0.0005,0.7,7,9.2,DH
Ronald Acuna Jr.,2022,31/05/2022,ATL,ARI,5,4,1,1,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0.284,0.394,0.432,0.826,1,0.91,0.05,0.65,0.0002,0.12,11,15.7,RF
Ronald Acuna Jr.,2022,02/06/2022,ATL,COL,6,5,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.291,0.4,0.442,0.842,1,0.42,-0.005,0.29,0,0.84,14,18.7,DH
Ronald Acuna Jr.,2022,03/06/2022,ATL,COL,5,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0.409,0.444,0.854,1,1.92,-0.007,1.45,0,-0.34,10,12.2,RF
Ronald Acuna Jr.,2022,04/06/2022,ATL,COL,5,4,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0.287,0.391,0.426,0.817,1,2.15,-0.163,1.77,-0.0008,-1.56,2,3.5,RF
Ronald Acuna Jr.,2022,05/06/2022,ATL,COL,5,5,3,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.313,0.408,0.475,0.883,1,0.62,0.129,0.53,0.0007,2.05,32,40.1,RF
Ronald Acuna Jr.,2022,07/06/2022,ATL,OAK,4,4,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0.32,0.411,0.534,0.945,1,0.93,0.173,0.76,0.0009,1.6,28,37.4,RF
Ronald Acuna Jr.,2022,08/06/2022,ATL,OAK,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.318,0.406,0.523,0.93,1,0.74,-0.074,0.69,-0.0004,-0.45,5,6.2,RF
Ronald Acuna Jr.,2022,09/06/2022,ATL,PIT,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.312,0.409,0.514,0.923,1,0.79,0.028,0.77,0.0002,0.36,11,15.2,RF
Ronald Acuna Jr.,2022,10/06/2022,ATL,PIT,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.319,0.412,0.522,0.934,1,1.02,0.005,1.09,0,-0.38,8,9,RF
Ronald Acuna Jr.,2022,11/06/2022,ATL,PIT,5,4,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.316,0.411,0.538,0.95,1,1.51,0.088,1.58,0.0006,0.75,18,24.9,RF
Ronald Acuna Jr.,2022,12/06/2022,ATL,PIT,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.311,0.414,0.529,0.943,1,0.58,0.016,0.63,0.0001,0.08,4,6,RF
Ronald Acuna Jr.,2022,13/06/2022,ATL,WSN,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.306,0.407,0.516,0.923,1,0.66,-0.06,0.75,-0.0004,-1,3,3,RF
Ronald Acuna Jr.,2022,14/06/2022,ATL,WSN,5,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.297,0.4,0.5,0.9,1,0.51,-0.061,0.58,-0.0004,-0.97,2,3,RF
Ronald Acuna Jr.,2022,15/06/2022,ATL,WSN,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.284,0.385,0.478,0.863,1,0.68,-0.104,0.79,-0.0007,-2.09,0,0,RF
Ronald Acuna Jr.,2022,17/06/2022,ATL,CHC,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.283,0.382,0.471,0.853,1,1.08,-0.05,1.2,-0.0003,-0.17,3,3,RF
Ronald Acuna Jr.,2022,18/06/2022,ATL,CHC,5,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.289,0.388,0.472,0.86,1,0.73,0.018,0.82,0.0001,0.11,8,9,RF
Ronald Acuna Jr.,2022,19/06/2022,ATL,CHC,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.279,0.377,0.456,0.833,1,0.35,-0.044,0.38,-0.0003,-1.03,0,0,RF
Ronald Acuna Jr.,2022,20/06/2022,ATL,SFG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.272,0.369,0.444,0.812,1,1.61,0.031,2,0.0002,-0.26,5,6,RF
Ronald Acuna Jr.,2022,21/06/2022,ATL,SFG,5,5,2,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.282,0.375,0.468,0.843,1,1.7,0.201,2.11,0.0015,1.91,24,31.4,RF
Ronald Acuna Jr.,2022,22/06/2022,ATL,SFG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.275,0.367,0.456,0.823,1,0.91,-0.093,1.11,-0.0007,-0.61,0,0,RF
Ronald Acuna Jr.,2022,24/06/2022,ATL,LAD,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.282,0.375,0.46,0.835,1,0.99,0.015,1.24,0.0001,0.19,10,12.2,RF
Ronald Acuna Jr.,2022,25/06/2022,ATL,LAD,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.281,0.372,0.455,0.828,1,0.85,-0.044,1,-0.0003,-0.5,10,12.2,RF
Ronald Acuna Jr.,2022,01/07/2022,ATL,CIN,5,3,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.288,0.383,0.465,0.848,1,0.62,0.076,0.73,0.0005,1.27,16,21.4,DH
Ronald Acuna Jr.,2022,02/07/2022,ATL,CIN,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.282,0.379,0.454,0.833,1,0.98,-0.08,1.18,-0.0006,-1.29,4,6.2,RF
Ronald Acuna Jr.,2022,03/07/2022,ATL,CIN,5,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.287,0.384,0.455,0.839,1,0.97,0.074,1.17,0.0005,1.02,18,21,RF
Ronald Acuna Jr.,2022,04/07/2022,ATL,STL,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.287,0.386,0.453,0.839,1,0.78,0.06,1.04,0.0005,0.62,14,18.7,RF
Ronald Acuna Jr.,2022,05/07/2022,ATL,STL,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.285,0.382,0.446,0.828,1,0.65,0.075,0.84,0.0006,0,10,12.2,RF
Ronald Acuna Jr.,2022,06/07/2022,ATL,STL,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.279,0.375,0.437,0.812,1,0.44,-0.044,0.57,-0.0004,-0.68,0,0,RF
Ronald Acuna Jr.,2022,07/07/2022,ATL,STL,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.272,0.367,0.426,0.792,1,1.19,-0.151,1.44,-0.0011,-1.05,2,3.2,RF
Ronald Acuna Jr.,2022,08/07/2022,ATL,WSN,5,5,1,2,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0.275,0.368,0.44,0.808,1,0.41,0.06,0.46,0.0004,1.21,21,28.7,RF
Ronald Acuna Jr.,2022,09/07/2022,ATL,WSN,4,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.281,0.374,0.443,0.817,1,0.63,0.027,0.71,0.0002,0.51,10,12.2,RF
Ronald Acuna Jr.,2022,10/07/2022,ATL,WSN,6,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.274,0.369,0.433,0.802,1,1.74,-0.239,1.94,-0.0016,-1.24,2,3,RF
Ronald Acuna Jr.,2022,11/07/2022,ATL,NYM,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.274,0.367,0.434,0.801,1,0.97,0.019,1.49,0.0002,-0.2,5,6,RF
Ronald Acuna Jr.,2022,12/07/2022,ATL,NYM,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.274,0.369,0.433,0.802,1,0.81,-0.032,1.24,-0.0003,-0.09,5,6,RF
Ronald Acuna Jr.,2022,13/07/2022,ATL,NYM,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.275,0.371,0.431,0.802,1,0.73,-0.034,1.13,-0.0003,-0.55,10,12,RF
Ronald Acuna Jr.,2022,14/07/2022,ATL,WSN,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0.271,0.369,0.425,0.795,1,0.71,0.064,0.78,0.0004,0.52,9,12.2,RF
Ronald Acuna Jr.,2022,15/07/2022,ATL,WSN,5,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.27,0.366,0.42,0.786,1,0.38,-0.024,0.41,-0.0002,-0.46,10,12.2,RF
Ronald Acuna Jr.,2022,17/07/2022,ATL,WSN,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.265,0.363,0.413,0.776,1,0.84,-0.046,0.83,-0.0003,-0.62,2,3,DH
Ronald Acuna Jr.,2022,22/07/2022,ATL,LAA,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.262,0.361,0.408,0.769,1,0.51,-0.051,0.53,-0.0003,-0.06,2,3,RF
Ronald Acuna Jr.,2022,23/07/2022,ATL,LAA,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.262,0.362,0.409,0.771,1,0.36,0.064,0.36,0.0004,0.2,9,12.2,RF
Ronald Acuna Jr.,2022,24/07/2022,ATL,LAA,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.264,0.363,0.409,0.772,1,0.22,-0.021,0.22,-0.0001,0.49,8,9.5,RF
Ronald Acuna Jr.,2022,25/07/2022,ATL,PHI,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.264,0.363,0.407,0.77,1,0.86,0.013,0.98,0.0001,-0.05,10,12,RF
Ronald Acuna Jr.,2022,26/07/2022,ATL,PHI,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.259,0.357,0.398,0.756,1,0.43,-0.054,0.48,-0.0004,-1.58,0,0,RF
Ronald Acuna Jr.,2022,29/07/2022,ATL,ARI,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.259,0.356,0.396,0.752,1,0.59,-0.004,0.59,0,-0.22,10,12.2,RF
Ronald Acuna Jr.,2022,30/07/2022,ATL,ARI,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.259,0.354,0.394,0.748,1,0.52,-0.008,0.51,0,-0.47,3,3,RF
Ronald Acuna Jr.,2022,31/07/2022,ATL,ARI,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.259,0.353,0.392,0.745,1,0.84,-0.059,0.77,-0.0003,-0.38,3,3,RF
Ronald Acuna Jr.,2022,02/08/2022,ATL,PHI,5,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.259,0.357,0.391,0.748,1,0.77,0.128,0.73,0.0007,1.15,11,15.7,RF
Ronald Acuna Jr.,2022,03/08/2022,ATL,PHI,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.257,0.356,0.387,0.742,1,1.53,-0.096,1.51,-0.0006,-1.38,2,3,RF CF
Ronald Acuna Jr.,2022,04/08/2022,ATL,NYM,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0.256,0.354,0.396,0.75,1,1.01,0.018,1.33,0.0001,1.03,16,22.2,RF
Ronald Acuna Jr.,2022,05/08/2022,ATL,NYM,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.266,0.361,0.403,0.764,1,0.34,0.017,0.43,0.0001,1.76,19,21.2,RF
Ronald Acuna Jr.,2022,06/08/2022,ATL,NYM,5,5,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.269,0.362,0.406,0.768,1,0.58,0.012,0.78,0.0001,0.23,12,15.7,RF
Ronald Acuna Jr.,2022,06/08/2022,ATL,NYM,4,4,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0.268,0.36,0.408,0.768,1,0.89,-0.035,1.11,-0.0003,0.26,7,9.5,RF
Ronald Acuna Jr.,2022,07/08/2022,ATL,NYM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.359,0.406,0.766,4,1.66,-0.037,1.89,-0.0003,-0.35,0,0,PH RF
Ronald Acuna Jr.,2022,09/08/2022,ATL,BOS,6,5,3,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.273,0.365,0.41,0.774,1,1.94,0.168,1.47,0.0008,0.75,22,27.6,RF
Ronald Acuna Jr.,2022,10/08/2022,ATL,BOS,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.272,0.362,0.406,0.768,1,0.5,-0.018,0.36,-0.0001,-0.72,3,3,RF
Ronald Acuna Jr.,2022,12/08/2022,ATL,MIA,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.268,0.358,0.401,0.759,1,0.96,-0.069,0.63,-0.0003,-0.74,0,0,RF
Ronald Acuna Jr.,2022,13/08/2022,ATL,MIA,5,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.27,0.359,0.401,0.759,1,0.94,0.024,0.69,0.0001,0.07,11,12,RF
Ronald Acuna Jr.,2022,13/08/2022,ATL,MIA,4,4,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.273,0.36,0.412,0.772,1,0.65,0.098,0.46,0.0004,1.07,19,24.9,RF
Ronald Acuna Jr.,2022,14/08/2022,ATL,MIA,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.273,0.362,0.412,0.774,6,1.34,0.011,0.93,0.0001,0.27,2,3,PH RF
Ronald Acuna Jr.,2022,15/08/2022,ATL,NYM,5,5,2,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0.278,0.365,0.424,0.789,1,0.46,0.125,0.49,0.0008,3.07,25,34.9,RF
Ronald Acuna Jr.,2022,16/08/2022,ATL,NYM,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0.278,0.372,0.424,0.796,1,0.75,-0.017,0.93,-0.0001,0.25,10,15.2,RF
